sgg_cd,apt_seq,exclu_use_ar,area_status,kapt_code,kapt_area,households,group_id,group_label,group_areas,apt_nm
11680,11680-3844,105.99,K-apt 면적정보 없음,,,,105.99,106,105.99,로체샤르캐슬
11680,11680-385,105.62,면적 매칭,A13511001,105.62,39,105.62,106,105.62|105.65|106.45|106.48,미성1차
11680,11680-385,105.65,면적 매칭,A13511001,105.65,78,105.62,106,105.62|105.65|106.45|106.48,미성1차
11680,11680-385,106.48,면적 매칭,A13511001,106.48,8,105.62,106,105.62|105.65|106.45|106.48,미성1차
11680,11680-385,153.32,면적 매칭,A13511001,153.32,48,153.32,153,153.32|153.35|153.36,미성1차
11680,11680-385,153.35,면적 매칭,A13511001,153.35,46,153.32,153,153.32|153.35|153.36,미성1차
11680,11680-385,180.53,면적 매칭,A13511001,180.53,13,180.53,181,180.53|180.56,미성1차
11680,11680-385,180.56,면적 매칭,A13511001,180.56,65,180.53,181,180.53|180.56,미성1차
11680,11680-3855,196.42,K-apt 면적정보 없음,,,,196.42,196,196.42,상지리츠빌카일룸3차
11680,11680-3860,204.1,K-apt 면적정보 없음,,,,204.1,204,204.1,삼성동브라운스톤레전드
11680,11680-3861,243.36,K-apt 면적정보 없음,,,,243.36,243,243.36,로덴하우스이스트빌리지
11680,11680-3862,244.66,K-apt 면적정보 없음,,,,244.66,245,244.66,로덴하우스웨스트빌리지
11680,11680-3863,166.01,K-apt 면적정보 없음,,,,166.01,166,166.01,빌폴라리스
11680,11680-3871,59.97,면적 매칭,A13579505,59.97,121,59.97,60,59.97,래미안그레이튼
11680,11680-3871,70.98,면적 매칭,A13579505,70.98,128,70.98,71,70.98,래미안그레이튼
11680,11680-3871,84.97,면적 매칭,A13579505,84.97,153,84.97,85,84.97,래미안그레이튼
11680,11680-3871,142.06,면적 매칭,A13579505,142.06,74,142.06,142,142.06,래미안그레이튼
11680,11680-3879,107.11,K-apt 면적정보 없음,,,,107.11,107,107.11,도곡지웰카운티101동
11680,11680-3881,153.77,K-apt 면적정보 없음,,,,153.77,154,153.77,청담파라곤Ⅱ2단지
11680,11680-3899,192.86,K-apt 면적정보 없음,,,,192.86,193,192.86,마크힐스이스트윙
11680,11680-39,196.53,K-apt 면적정보 없음,,,,196.53,197,196.53,삼호빌라A동
11680,11680-3905,59.78,면적 매칭,A13508011,59.78,44,59.78,60,59.78|59.91,래미안그레이튼(진달래2차)
11680,11680-3905,59.91,면적 매칭,A13508011,59.91,50,59.78,60,59.78|59.91,래미안그레이튼(진달래2차)
11680,11680-3905,84.81,면적 매칭,A13508011,84.81,56,84.81,85,84.81|84.87,래미안그레이튼(진달래2차)
11680,11680-3905,84.87,면적 매칭,A13508011,84.87,132,84.81,85,84.81|84.87,래미안그레이튼(진달래2차)
11680,11680-3905,105.89,면적 매칭,A13508011,105.89,82,105.89,106,105.89,래미안그레이튼(진달래2차)
11680,11680-3905,120.37,면적 매칭,A13508011,120.37,68,120.37,120,120.37,래미안그레이튼(진달래2차)
11680,11680-3905,121.54,면적 매칭,A13508011,121.54,32,121.54,122,121.54,래미안그레이튼(진달래2차)
11680,11680-391,53.98,면적 매칭,A13599402,53.98,190,53.98,54,53.98,개포주공5단지
11680,11680-391,61.19,면적 매칭,A13599402,61.19,190,61.19,61,61.19,개포주공5단지
11680,11680-391,74.25,면적 매칭,A13599402,74.25,280,74.25,74,74.25,개포주공5단지
11680,11680-391,83.17,면적 매칭,A13599402,83.17,280,83.17,83,83.17,개포주공5단지
11680,11680-392,84.9875,면적 매칭,A13583301,84.9875,76,84.9875,85,84.9875,동부센트레빌
11680,11680-392,114.498,면적 매칭,A13583301,114.498,68,114.498,114,114.498,동부센트레빌
11680,11680-3923,104.191,K-apt 면적정보 없음,,,,104.191,104,104.191,삼성동신도브래뉴
11680,11680-3923,131.225,K-apt 면적정보 없음,,,,131.225,131,131.225,삼성동신도브래뉴
11680,11680-394,84.87,K-apt 면적정보 없음,,,,84.87,85,84.87,풍림아이원아파트
11680,11680-3946,84.51,K-apt 면적정보 없음,,,,84.51,85,84.51|84.57,청담4차이-편한세상
11680,11680-3946,84.57,K-apt 면적정보 없음,,,,84.51,85,84.51|84.57,청담4차이-편한세상
11680,11680-3946,97.19,K-apt 면적정보 없음,,,,97.19,97,97.19,청담4차이-편한세상
11680,11680-3946,136.41,K-apt 면적정보 없음,,,,136.41,136,136.41,청담4차이-편한세상
11680,11680-395,83.65,K-apt 면적정보 없음,,,,83.65,84,83.65,풍림아이원1차103동(910-5)
11680,11680-3953,84.96,면적 매칭,A13519003,84.96,82,84.96,85,84.96|84.97|84.98,세곡리엔파크(3단지)
11680,11680-3958,57.18,K-apt 면적정보 없음,,,,57.18,57,57.18,이산
11680,11680-3958,64.23,K-apt 면적정보 없음,,,,64.23,64,64.23,이산
11680,11680-396,137.4,K-apt 면적정보 없음,,,,137.4,137,137.4,풍림아이원2차202동
11680,11680-3962,66,면적 매칭,A13527019,66,36,66,66,66|66.95,도곡쌍용예가
11680,11680-3962,66.95,면적 매칭,A13527019,66.95,12,66,66,66|66.95,도곡쌍용예가
11680,11680-3962,107.53,면적 매칭,A13527019,107.53,192,107.53,108,107.53|108.2|108.4,도곡쌍용예가
11680,11680-3962,108.2,면적 매칭,A13527019,108.2,12,107.53,108,107.53|108.2|108.4,도곡쌍용예가
11680,11680-3962,108.4,면적 매칭,A13527019,108.4,12,107.53,108,107.53|108.2|108.4,도곡쌍용예가
11680,11680-3962,112.13,면적 매칭,A13527019,112.13,36,112.13,112,112.13|112.86|112.92,도곡쌍용예가
11680,11680-3962,112.86,면적 매칭,A13527019,112.86,12,112.13,112,112.13|112.86|112.92,도곡쌍용예가
11680,11680-3962,112.92,면적 매칭,A13527019,112.92,24,112.13,112,112.13|112.86|112.92,도곡쌍용예가
11680,11680-3962,142.77,면적 매칭,A13527019,142.77,24,142.77,143,142.77,도곡쌍용예가
11680,11680-3962,207.52,면적 매칭,A13527019,207.52,24,207.52,208,207.52,도곡쌍용예가
11680,11680-3964,84.97,면적 매칭,A13519002,84.97,61,84.97,85,84.97|84.98,강남신동아파밀리에2단지
11680,11680-3964,84.98,면적 매칭,A13519002,84.98,74,84.97,85,84.97|84.98,강남신동아파밀리에2단지
11680,11680-3965,59.88,면적 매칭,A13519001,59.88,10,59.88,60,59.88|59.97,강남신동아파밀리에1단지
11680,11680-3965,59.97,면적 매칭,A13519001,59.97,122,59.88,60,59.88|59.97,강남신동아파밀리에1단지
11680,11680-3981,178.17,K-apt 면적정보 없음,,,,178.17,178,178.17,상지리츠빌카일룸(1009-4)
11680,11680-399,84.51,K-apt 면적정보 없음,,,,84.51,85,84.51|84.91,롯데캐슬모닝
11680,11680-399,84.91,K-apt 면적정보 없음,,,,84.51,85,84.51|84.91,롯데캐슬모닝
11680,11680-399,150.78,K-apt 면적정보 없음,,,,150.78,151,150.78,롯데캐슬모닝
11680,11680-40,229.77,K-apt 면적정보 없음,,,,229.77,230,229.77,삼호빌라씨동
11680,11680-400,84.81,K-apt 면적정보 없음,,,,84.81,85,84.81,금호어울림
11680,11680-400,92.16,K-apt 면적정보 없음,,,,92.16,92,92.16,금호어울림
11680,11680-400,94.25,K-apt 면적정보 없음,,,,94.25,94,94.25,금호어울림
11680,11680-400,116.81,K-apt 면적정보 없음,,,,116.81,117,116.81,금호어울림
11680,11680-4003,84.95,면적 매칭,A13519005,84.95,95,84.95,85,84.95|84.97|84.98,강남데시앙파크
11680,11680-4003,84.97,면적 매칭,A13519005,84.97,126,84.95,85,84.95|84.97|84.98,강남데시앙파크
11680,11680-4003,114.69,면적 매칭,A13519005,114.69,259,114.69,115,114.69,강남데시앙파크
11680,11680-4004,49.593,면적 매칭,A13510007,49.593,91,49.593,50,49.593|49.618|49.619|49.639|50.316,청담자이
11680,11680-4004,49.618,면적 매칭,A13510007,49.618,88,49.593,50,49.593|49.618|49.619|49.639|50.316,청담자이
11680,11680-4004,49.619,면적 매칭,A13510007,49.619,91,49.593,50,49.593|49.618|49.619|49.639|50.316,청담자이
11680,11680-4004,49.639,면적 매칭,A13510007,49.639,88,49.593,50,49.593|49.618|49.619|49.639|50.316,청담자이
11680,11680-4004,50.316,면적 매칭,A13510007,50.316,30,49.593,50,49.593|49.618|49.619|49.639|50.316,청담자이
11680,11680-4004,82.365,면적 매칭,A13510007,82.365,58,82.365,82,82.365|82.952,청담자이
11680,11680-4004,82.952,면적 매칭,A13510007,82.952,58,82.365,82,82.365|82.952,청담자이
11680,11680-4004,89.115,면적 매칭,A13510007,89.115,68,89.115,89,89.115|89.356|90.197,청담자이
11680,11680-4004,89.356,면적 매칭,A13510007,89.356,68,89.115,89,89.115|89.356|90.197,청담자이
11680,11680-4004,90.197,면적 매칭,A13510007,90.197,68,89.115,89,89.115|89.356|90.197,청담자이
11680,11680-401,83,K-apt 면적정보 없음,,,,83,83,83,미켈란107
11680,11680-402,83.65,K-apt 면적정보 없음,,,,83.65,84,83.65,아셈
11680,11680-402,109.32,K-apt 면적정보 없음,,,,109.32,109,109.32,아셈
11680,11680-403,152.25,K-apt 면적정보 없음,,,,152.25,152,152.25,쌍용플래티넘
11680,11680-403,154.77,K-apt 면적정보 없음,,,,154.77,155,154.77,쌍용플래티넘
11680,11680-4036,17.684,K-apt 면적정보 없음,,,,17.684,18,17.684,대명벨리온
11680,11680-4036,25.762,K-apt 면적정보 없음,,,,25.762,26,25.762,대명벨리온
11680,11680-404,154.21,K-apt 면적정보 없음,,,,154.21,154,154.21|154.24,포스코트
11680,11680-404,154.24,K-apt 면적정보 없음,,,,154.21,154,154.21|154.24,포스코트
11680,11680-404,160.53,K-apt 면적정보 없음,,,,160.53,161,160.53,포스코트
11680,11680-4050,62.26,K-apt 면적정보 없음,,,,62.26,62,62.26,강남서해그랑블
11680,11680-4050,66.04,K-apt 면적정보 없음,,,,66.04,66,66.04,강남서해그랑블
11680,11680-4050,70.57,K-apt 면적정보 없음,,,,70.57,71,70.57|71.26,강남서해그랑블
11680,11680-4050,71.26,K-apt 면적정보 없음,,,,70.57,71,70.57|71.26,강남서해그랑블
11680,11680-4050,78.57,K-apt 면적정보 없음,,,,78.57,79,78.57,강남서해그랑블
11680,11680-4050,84.8,K-apt 면적정보 없음,,,,84.8,85,84.8,강남서해그랑블
11680,11680-4069,12.1,K-apt 면적정보 없음,,,,12.1,12,12.1|12.94,요진와이시티미니
11680,11680-4069,12.94,K-apt 면적정보 없음,,,,12.1,12,12.1|12.94,요진와이시티미니
11680,11680-407,83.757,K-apt 면적정보 없음,,,,83.757,84,83.757|84.611|84.755,삼부아그레빌
11680,11680-407,84.611,K-apt 면적정보 없음,,,,83.757,84,83.757|84.611|84.755,삼부아그레빌
11680,11680-407,84.755,K-apt 면적정보 없음,,,,83.757,84,83.757|84.611|84.755,삼부아그레빌
11680,11680-407,89.637,K-apt 면적정보 없음,,,,89.637,90,89.637,삼부아그레빌
11680,11680-407,97.671,K-apt 면적정보 없음,,,,97.671,98,97.671,삼부아그레빌
11680,11680-4082,237.74,K-apt 면적정보 없음,,,,237.74,238,237.74,상지리츠빌카일룸(65-4)
11680,11680-4082,273.14,K-apt 면적정보 없음,,,,273.14,273,273.14,상지리츠빌카일룸(65-4)
11680,11680-4084,84.99,면적 매칭,A13579506,84.99,96,84.98,85,84.98|84.99,개나리SK뷰
11680,11680-4084,127.27,면적 매칭,A13579506,127.27,96,127.27,127,127.27,개나리SK뷰
11680,11680-4090,59.86,면적 매칭,A13519006,59.86,9,59.86,60,59.86|59.89|59.99,세곡푸르지오
11680,11680-4090,59.89,면적 매칭,A13519006,59.89,148,59.86,60,59.86|59.89|59.99,세곡푸르지오
11680,11680-4090,59.99,면적 매칭,A13519006,59.99,10,59.86,60,59.86|59.89|59.99,세곡푸르지오
11680,11680-4090,74.74,면적 매칭,A13519006,74.74,260,74.74,75,74.74,세곡푸르지오
11680,11680-4090,84.83,면적 매칭,A13519006,84.83,215,84.83,85,84.83|84.84|84.94|84.95,세곡푸르지오
11680,11680-4090,84.84,면적 매칭,A13519006,84.84,212,84.83,85,84.83|84.84|84.94|84.95,세곡푸르지오
11680,11680-4090,84.94,면적 매칭,A13519006,84.94,28,84.83,85,84.83|84.84|84.94|84.95,세곡푸르지오
11680,11680-4090,84.95,면적 매칭,A13519006,84.95,30,84.83,85,84.83|84.84|84.94|84.95,세곡푸르지오
11680,11680-4096,240.03,K-apt 면적정보 없음,,,,240.03,240,240.03,논현라폴리움
11680,11680-41,48.7,면적 매칭,A13510201,48.7,9,48.7,49,48.7|49.68,삼환(101동)
11680,11680-41,56.83,면적 매칭,A13510201,56.83,2,56.83,58,56.83|57.78,삼환(101동)
11680,11680-41,57.78,면적 매칭,A13510201,57.78,32,56.83,58,56.83|57.78,삼환(101동)
11680,11680-41,84.76,면적 매칭,A13510201,84.76,8,84.76,85,84.76|84.88|84.91|84.97|84.98,삼환(101동)
11680,11680-41,84.88,면적 매칭,A13510201,84.88,30,84.76,85,84.76|84.88|84.91|84.97|84.98,삼환(101동)
11680,11680-41,84.97,면적 매칭,A13510201,84.97,8,84.76,85,84.76|84.88|84.91|84.97|84.98,삼환(101동)
11680,11680-41,84.98,면적 매칭,A13510201,84.98,29,84.76,85,84.76|84.88|84.91|84.97|84.98,삼환(101동)
11680,11680-41,99.01,면적 매칭,A13510201,99.01,15,99.01,99,99.01,삼환(101동)
11680,11680-41,114.97,면적 매칭,A13510201,114.97,31,114.97,115,114.97,삼환(101동)
11680,11680-410,152.58,K-apt 면적정보 없음,,,,152.58,153,152.58,역삼르비앙1
11680,11680-411,84.95,면적 매칭,A13591402,84.95,54,84.95,85,84.95,금호어울림
11680,11680-411,132.88,면적 매칭,A13591402,132.88,56,132.88,134,132.88|133.77|133.95,금호어울림
11680,11680-411,133.77,면적 매칭,A13591402,133.77,59,132.88,134,132.88|133.77|133.95,금호어울림
11680,11680-412,122.2,K-apt 면적정보 없음,,,,122.2,122,122.2,영풍마드레빌
11680,11680-4129,17.03,K-apt 면적정보 없음,,,,17.03,17,17.03|17.19,EGSoulLeader
11680,11680-4129,17.19,K-apt 면적정보 없음,,,,17.03,17,17.03|17.19,EGSoulLeader
11680,11680-4129,19.37,K-apt 면적정보 없음,,,,19.37,19,19.37,EGSoulLeader
11680,11680-415,131.48,면적 매칭,A13589802,131.48,192,131.48,131,131.48|131.49|131.6,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-415,131.49,면적 매칭,A13589802,131.49,23,131.48,131,131.48|131.49|131.6,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-415,161.18,면적 매칭,A13589802,161.18,53,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-415,161.19,면적 매칭,A13589802,161.19,145,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-415,162.94,면적 매칭,A13589802,162.94,18,162.27,163,162.27|162.94,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-415,196.21,면적 매칭,A13589802,196.21,119,196.21,197,196.21|196.36|196.7|196.84|196.85,"현대1차(12,13,21,22,31,32,33동)"
11680,11680-416,160.28,면적 매칭,A13589802,160.28,150,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,160.29,면적 매칭,A13589802,160.29,30,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,160.51,면적 매칭,A13589802,160.51,34,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,160.52,면적 매칭,A13589802,160.52,9,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,161.19,면적 매칭,A13589802,161.19,145,160.28,160,160.28|160.29|160.51|160.52|160.59|161.18|161.19,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,196.84,면적 매칭,A13589802,196.84,88,196.21,197,196.21|196.36|196.7|196.84|196.85,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,196.85,면적 매칭,A13589802,196.85,2,196.21,197,196.21|196.36|196.7|196.84|196.85,"현대2차(10,11,20,23,24,25동)"
11680,11680-416,198.41,면적 매칭,A13589802,198.41,90,198.41,198,198.41,"현대2차(10,11,20,23,24,25동)"
11680,11680-417,82.5,K-apt 면적정보 없음,,,,82.5,83,82.5|82.56,현대3차(61~64동)
11680,11680-417,82.56,K-apt 면적정보 없음,,,,82.5,83,82.5|82.56,현대3차(61~64동)
11680,11680-4173,59.98,면적 매칭,A13585404,59.98,81,59.98,60,59.98,래미안도곡카운티
11680,11680-4173,71.85,면적 매칭,A13585404,71.85,100,71.85,72,71.85,래미안도곡카운티
11680,11680-4173,84.67,면적 매칭,A13585404,84.67,59,84.67,85,84.67,래미안도곡카운티
11680,11680-4173,93.07,면적 매칭,A13585404,93.07,37,93.07,93,93.07,래미안도곡카운티
11680,11680-4173,106.39,면적 매칭,A13585404,106.39,53,106.39,107,106.39|106.78,래미안도곡카운티
11680,11680-4173,106.78,면적 매칭,A13585404,106.78,67,106.39,107,106.39|106.78,래미안도곡카운티
11680,11680-418,117.9,K-apt 면적정보 없음,,,,117.9,118,117.9|117.91,현대4차저층(51~56동)
11680,11680-418,117.91,K-apt 면적정보 없음,,,,117.9,118,117.9|117.91,현대4차저층(51~56동)
11680,11680-419,82.23,K-apt 면적정보 없음,,,,82.23,82,82.23,"현대5차(71,72동)"
11680,11680-4197,113.31,K-apt 면적정보 없음,,,,113.31,113,113.31,삼성동라테라스
11680,11680-4199,59.86,면적 매칭,A13519007,59.86,35,59.86,60,59.86|59.89|59.99,강남엘에이치1단지
11680,11680-4199,59.89,면적 매칭,A13519007,59.89,209,59.86,60,59.86|59.89|59.99,강남엘에이치1단지
11680,11680-4199,59.99,면적 매칭,A13519007,59.99,80,59.86,60,59.86|59.89|59.99,강남엘에이치1단지
11680,11680-4199,74.74,면적 매칭,A13519007,74.74,160,74.74,75,74.74,강남엘에이치1단지
11680,11680-4199,84.82,면적 매칭,A13519007,84.82,30,84.82,85,84.82|84.83|84.84,강남엘에이치1단지
11680,11680-4199,84.83,면적 매칭,A13519007,84.83,150,84.82,85,84.82|84.83|84.84,강남엘에이치1단지
11680,11680-4199,84.84,면적 매칭,A13519007,84.84,145,84.82,85,84.82|84.83|84.84,강남엘에이치1단지
11680,11680-420,144.2,K-apt 면적정보 없음,,,,144.2,144,144.2|144.7,"현대6차(78~81,83,84,86,87동)"
11680,11680-420,144.7,K-apt 면적정보 없음,,,,144.2,144,144.2|144.7,"현대6차(78~81,83,84,86,87동)"
11680,11680-420,157.36,K-apt 면적정보 없음,,,,157.36,157,157.36,"현대6차(78~81,83,84,86,87동)"
11680,11680-420,196.7,K-apt 면적정보 없음,,,,196.7,197,196.7,"현대6차(78~81,83,84,86,87동)"
11680,11680-4202,16.2,K-apt 면적정보 없음,,,,16.2,16,16.2|16.4,한양수자인어반게이트
11680,11680-4202,16.4,K-apt 면적정보 없음,,,,16.2,16,16.2|16.4,한양수자인어반게이트
11680,11680-4202,20.7,K-apt 면적정보 없음,,,,20.7,21,20.7,한양수자인어반게이트
11680,11680-421,144.2,K-apt 면적정보 없음,,,,144.2,144,144.2,"현대7차(73~77,82,85동)"
11680,11680-421,157.36,K-apt 면적정보 없음,,,,157.36,157,157.36,"현대7차(73~77,82,85동)"
11680,11680-421,196.7,K-apt 면적정보 없음,,,,196.7,197,196.7,"현대7차(73~77,82,85동)"
11680,11680-421,245.2,K-apt 면적정보 없음,,,,245.2,245,245.2,"현대7차(73~77,82,85동)"
11680,11680-4218,27.75,K-apt 면적정보 없음,,,,27.75,28,27.75,엘에이치삼성도시형생활주택
11680,11680-422,107.64,면적 매칭,A13511201,107.64,240,107.64,108,107.64,현대8차(성수현대:91~95동)
11680,11680-422,111.5,면적 매칭,A13511201,111.5,121,111.5,112,111.5,현대8차(성수현대:91~95동)
11680,11680-422,112.53,면적 매칭,A13511201,112.53,10,112.53,113,112.53,현대8차(성수현대:91~95동)
11680,11680-422,163.67,면적 매칭,A13511201,163.67,144,163.67,164,163.67,현대8차(성수현대:91~95동)
11680,11680-423,108.88,면적 매칭,A13511004,108.88,192,108.3,109,108.3|108.31|108.32|108.36|108.88|109.24|109.29,신현대9차
11680,11680-423,109.24,면적 매칭,A13511004,109.24,96,108.3,109,108.3|108.31|108.32|108.36|108.88|109.24|109.29,신현대9차
11680,11680-423,111.38,면적 매칭,A13511004,111.38,144,110.82,111,110.82|111.38|112.05,신현대9차
11680,11680-423,152.28,면적 매칭,A13511004,152.28,96,152.28,152,152.28|152.39,신현대9차
11680,11680-423,152.39,면적 매칭,A13511004,152.39,72,152.28,152,152.28|152.39,신현대9차
11680,11680-424,108.15,면적 매칭,A13511101,108.15,96,108.15,108,108.15|108.47,"현대10차(201,202동)"
11680,11680-424,151.93,면적 매칭,A13511101,151.93,48,151.93,152,151.93,"현대10차(201,202동)"
11680,11680-425,108.36,면적 매칭,A13511004,108.36,52,108.3,109,108.3|108.31|108.32|108.36|108.88|109.24|109.29,신현대11차
11680,11680-425,115.23,면적 매칭,A13511004,115.23,65,115.23,115,115.23,신현대11차
11680,11680-425,170.81,면적 매칭,A13511004,170.81,52,170.38,170,170.38|170.81|171.43,신현대11차
11680,11680-425,171.43,면적 매칭,A13511004,171.43,78,170.38,170,170.38|170.81|171.43,신현대11차
11680,11680-425,183.41,면적 매칭,A13511004,183.41,311,182.95,183,182.95|183.41,신현대11차
11680,11680-426,107.16,면적 매칭,A13511004,107.16,104,107.16,107,107.16|107.25,신현대12차
11680,11680-426,108.31,면적 매칭,A13511004,108.31,37,108.3,109,108.3|108.31|108.32|108.36|108.88|109.24|109.29,신현대12차
11680,11680-426,110.82,면적 매칭,A13511004,110.82,107,110.82,111,110.82|111.38|112.05,신현대12차
11680,11680-426,112.05,면적 매칭,A13511004,112.05,8,110.82,111,110.82|111.38|112.05,신현대12차
11680,11680-426,121.18,면적 매칭,A13511004,121.18,47,121.18,121,121.18|121.98|122.27,신현대12차
11680,11680-426,155.52,면적 매칭,A13511004,155.52,207,155.52,156,155.52|155.53,신현대12차
11680,11680-426,170.38,면적 매칭,A13511004,170.38,156,170.38,170,170.38|170.81|171.43,신현대12차
11680,11680-426,182.95,면적 매칭,A13511004,182.95,78,182.95,183,182.95|183.41,신현대12차
11680,11680-427,105.31,K-apt 면적정보 없음,,,,105.31,105,105.31|105.45,현대13차(208~211동)
11680,11680-427,105.45,K-apt 면적정보 없음,,,,105.31,105,105.31|105.45,현대13차(208~211동)
11680,11680-427,108.47,K-apt 면적정보 없음,,,,108.47,108,108.47,현대13차(208~211동)
11680,11680-428,84.56,K-apt 면적정보 없음,,,,84.56,85,84.56|84.94|84.98,"현대14차(203,204,205,206동)"
11680,11680-428,84.94,K-apt 면적정보 없음,,,,84.56,85,84.56|84.94|84.98,"현대14차(203,204,205,206동)"
11680,11680-428,84.98,K-apt 면적정보 없음,,,,84.56,85,84.56|84.94|84.98,"현대14차(203,204,205,206동)"
11680,11680-4284,24.2175,K-apt 면적정보 없음,,,,24.2175,24,24.2175,청담신원아침도시마인
11680,11680-4284,27.0875,K-apt 면적정보 없음,,,,27.0875,27,27.0875|27.7131|28.3132,청담신원아침도시마인
11680,11680-4284,27.7131,K-apt 면적정보 없음,,,,27.0875,27,27.0875|27.7131|28.3132,청담신원아침도시마인
11680,11680-4284,28.3132,K-apt 면적정보 없음,,,,27.0875,27,27.0875|27.7131|28.3132,청담신원아침도시마인
11680,11680-4284,46.3033,K-apt 면적정보 없음,,,,46.3033,46,46.3033,청담신원아침도시마인
11680,11680-4284,48.7395,K-apt 면적정보 없음,,,,48.7395,49,48.7395,청담신원아침도시마인
11680,11680-4291,110.2,면적 매칭,A13510009,110.2,177,110.2,110,110.2,래미안청담로이뷰
11680,11680-4292,110.11,면적 매칭,A10025280,110.11,18,110.11,110,110.11|110.13|110.14|110.18|110.19,청담아이파크
11680,11680-4292,110.13,면적 매칭,A10025280,110.13,18,110.11,110,110.11|110.13|110.14|110.18|110.19,청담아이파크
11680,11680-4292,110.14,면적 매칭,A10025280,110.14,18,110.11,110,110.11|110.13|110.14|110.18|110.19,청담아이파크
11680,11680-4292,110.18,면적 매칭,A10025280,110.18,36,110.11,110,110.11|110.13|110.14|110.18|110.19,청담아이파크
11680,11680-4292,110.19,면적 매칭,A10025280,110.19,18,110.11,110,110.11|110.13|110.14|110.18|110.19,청담아이파크
11680,11680-4293,110.39,면적 매칭,A13528007,110.39,354,110.39,110,110.39,래미안대치하이스턴
11680,11680-4296,59.7788,면적 매칭,A13508012,59.7788,17,59.7788,60,59.7788,테헤란아이파크
11680,11680-4296,70.8333,면적 매칭,A13508012,70.8333,120,70.8333,71,70.8333|70.8391,테헤란아이파크
11680,11680-4296,80.1995,면적 매칭,A13508012,80.1995,28,80.1995,80,80.1995,테헤란아이파크
11680,11680-4296,84.641,면적 매칭,A13508012,84.641,19,84.641,85,84.641,테헤란아이파크
11680,11680-4296,92.6232,면적 매칭,A13508012,92.6232,182,92.6232,93,92.6232,테헤란아이파크
11680,11680-4296,118.0315,면적 매칭,A13508012,118.0315,28,118.0315,118,118.0315,테헤란아이파크
11680,11680-4297,59.97,면적 매칭,A13520001,59.97,254,59.71,60,59.71|59.88|59.92|59.96|59.97|59.98,래미안포레
11680,11680-4297,84.89,면적 매칭,A13520001,84.89,20,84.83,85,84.83|84.85|84.89|84.97|84.99,래미안포레
11680,11680-4297,84.99,면적 매칭,A13520001,84.99,106,84.83,85,84.83|84.85|84.89|84.97|84.99,래미안포레
11680,11680-4297,101.51,면적 매칭,A13520001,101.51,50,101.51,102,101.51,래미안포레
11680,11680-4298,59.88,면적 매칭,A13520002,59.88,86,59.88,60,59.88|59.93|59.96|59.97|59.99,강남한양수자인(4단지)
11680,11680-4298,59.97,면적 매칭,A13520002,59.97,132,59.88,60,59.88|59.93|59.96|59.97|59.99,강남한양수자인(4단지)
11680,11680-4298,59.99,면적 매칭,A13520002,59.99,6,59.88,60,59.88|59.93|59.96|59.97|59.99,강남한양수자인(4단지)
11680,11680-4298,84.83,면적 매칭,A13520002,84.83,18,84.83,85,84.83|84.85|84.89|84.99,강남한양수자인(4단지)
11680,11680-4298,84.89,면적 매칭,A13520002,84.89,134,84.83,85,84.83|84.85|84.89|84.99,강남한양수자인(4단지)
11680,11680-4298,84.99,면적 매칭,A13520002,84.99,175,84.83,85,84.83|84.85|84.89|84.99,강남한양수자인(4단지)
11680,11680-4298,101.18,면적 매칭,A13520002,101.18,37,101.18,102,101.18|101.4|101.51,강남한양수자인(4단지)
11680,11680-4298,101.4,면적 매칭,A13520002,101.4,39,101.18,102,101.18|101.4|101.51,강남한양수자인(4단지)
11680,11680-4298,101.51,면적 매칭,A13520002,101.51,48,101.18,102,101.18|101.4|101.51,강남한양수자인(4단지)
11680,11680-4298,114.32,면적 매칭,A13520002,114.32,57,114.32,114,114.32|114.46,강남한양수자인(4단지)
11680,11680-4298,114.46,면적 매칭,A13520002,114.46,151,114.32,114,114.32|114.46,강남한양수자인(4단지)
11680,11680-431,74.84,K-apt 면적정보 없음,,,,74.84,75,74.84,비쥬힐
11680,11680-4317,14.78,K-apt 면적정보 없음,,,,14.78,15,14.78|14.92|15.25,이스턴오피스텔
11680,11680-4317,14.92,K-apt 면적정보 없음,,,,14.78,15,14.78|14.92|15.25,이스턴오피스텔
11680,11680-4317,15.25,K-apt 면적정보 없음,,,,14.78,15,14.78|14.92|15.25,이스턴오피스텔
11680,11680-4319,91.95,면적 매칭,A13520003,91.95,60,91.95,92,91.95|91.96,래미안강남힐즈
