sgg_cd,apt_seq,apt_nm,road_key,fail_reason
11200,11200-3210,왕십리지음재,무학봉28길 3-1,K-apt 마스터에 없음
11200,11200-3237,히페리온리버팰리스,송정길 32,K-apt 마스터에 없음
11200,11200-3253,서울숲르씨엘,독서당로46길 34,K-apt 마스터에 없음
11200,11200-33,푸른마을(8차),행당로 31-35,K-apt 마스터에 없음
11200,11200-35,대우,독서당로 272,후보 2개 이상(모호)
11200,11200-36,삼산금호,금호로3길 10,K-apt 마스터에 없음
11200,11200-4,벽산,무학로 50,후보 2개 이상(모호)
11200,11200-40,극동옥정,한림말길 24,K-apt 마스터에 없음
11200,11200-41,벽산빌라트,한림말길 56,K-apt 마스터에 없음
11200,11200-4186,한영스테이,마장로42길 6,K-apt 마스터에 없음
11200,11200-42,옥수삼성,독서당로 218,후보 2개 이상(모호)
11200,11200-43,옥수,한림말3길 24,K-apt 마스터에 없음
11200,11200-44,옥수하이츠,한림말길 50,후보 2개 이상(모호)
11200,11200-48,옥수이테크빌,독서당로40길 27,K-apt 마스터에 없음
11200,11200-50,서울숲대림,뚝섬로1길 4,K-apt 마스터에 없음
11200,11200-52,동아,왕십리로 80,K-apt 마스터에 없음
11200,11200-54,뚝섬현대,상원길 42,K-apt 마스터에 없음
11200,11200-55,강변동양,둘레길 21,K-apt 마스터에 없음
11200,11200-57,우방,상원길 75,K-apt 마스터에 없음
11200,11200-58,신장미,왕십리로 66-15,K-apt 마스터에 없음
11200,11200-60,한진타운,뚝섬로 310,K-apt 마스터에 없음
11200,11200-64,강변금호타운,둘레19길 6,K-apt 마스터에 없음
11200,11200-65,강변임광,둘레19길 5,K-apt 마스터에 없음
11200,11200-66,강변청구3,성수이로2길 4,K-apt 마스터에 없음
11200,11200-67,강변현대,둘레11길 1,K-apt 마스터에 없음
11200,11200-7,상왕아파트,왕십리로31나길 33,K-apt 마스터에 없음
11200,11200-70,신성미소지움,뚝섬로13길 11,K-apt 마스터에 없음
11200,11200-75,금호베스트빌,광나루로 249,K-apt 마스터에 없음
11200,11200-76,중앙하이츠,용답중앙27길 10,K-apt 마스터에 없음
11200,11200-8,홍익한신,마장로 219,K-apt 마스터에 없음
11200,11200-83,신금호,행당로 31-43,K-apt 마스터에 없음
11200,11200-87,서울숲금강아미움,아차산로9길 34,K-apt 마스터에 없음
11200,11200-88,뉴타운,왕십리로 391-1,K-apt 마스터에 없음
11200,11200-89,마장동해맑은아파트,마조로15가길 11,K-apt 마스터에 없음
11200,11200-93,태성,마장로46길 6,K-apt 마스터에 없음
11200,11200-96,옥수힐,독서당로 184,K-apt 마스터에 없음
11200,11200-97,삼익,둘레19길 12,K-apt 마스터에 없음
11200,11200-99,레미테지,독서당로 154,K-apt 마스터에 없음
11215,11215-100,중곡2단지,긴고랑로1길 55,K-apt 마스터에 없음
11215,11215-101,삼성광장1,아차산로70길 17-21,K-apt 마스터에 없음
11215,11215-103,강변아파트,광나루로54길 23,K-apt 마스터에 없음
11215,11215-104,명성,광나루로36길 52,K-apt 마스터에 없음
11215,11215-105,퓨전빌,아차산로 437,K-apt 마스터에 없음
11215,11215-108,대보아파트(798-3),아차산로40길 16-9,K-apt 마스터에 없음
11215,11215-109,한강이레,자양강변길 301,K-apt 마스터에 없음
11215,11215-110,그린,뚝섬로56길 35,K-apt 마스터에 없음
11215,11215-112,현대8(803동),아차산로 508,K-apt 마스터에 없음
11215,11215-113,선화아파트,자양로48길 16,K-apt 마스터에 없음
11215,11215-114,우신,광나루로46길 52,K-apt 마스터에 없음
11215,11215-116,삼보드림,영화사로7길 4,K-apt 마스터에 없음
11215,11215-118,우남위시빌,아차산로58길 55,K-apt 마스터에 없음
11215,11215-119,삼보글로벌101동,긴고랑로14길 63,K-apt 마스터에 없음
11215,11215-120,성원쌍떼빌,천호대로129길 56,K-apt 마스터에 없음
11215,11215-122,그린트리,천호대로117길 25,K-apt 마스터에 없음
11215,11215-123,삼성로얄,자양로53길 36,K-apt 마스터에 없음
11215,11215-124,예다움,자양로53길 33,K-apt 마스터에 없음
11215,11215-125,대광그린,천호대로119길 16,K-apt 마스터에 없음
11215,11215-126,두리,용마산로5길 66,K-apt 마스터에 없음
11215,11215-129,대영(1동),자양로 159,K-apt 마스터에 없음
11215,11215-131,한강로얄,뚝섬로36길 38,K-apt 마스터에 없음
11215,11215-132,진넥스빌,자양강변길 251,K-apt 마스터에 없음
11215,11215-134,스카이빌1차,자양로21길 16-26,K-apt 마스터에 없음
11215,11215-135,노블스카이,자양로21길 25,K-apt 마스터에 없음
11215,11215-136,스카이빌2차,자양로21길 17,K-apt 마스터에 없음
11215,11215-139,신덕하이빌,구의로 52,K-apt 마스터에 없음
11215,11215-140,욱현(208-1),아차산로65길 57,K-apt 마스터에 없음
11215,11215-141,강변현대하이엘,강변역로4길 34,K-apt 마스터에 없음
11215,11215-142,홍익봄마을(102동),동일로34길 27-1,K-apt 마스터에 없음
11215,11215-143,그린,천호대로110길 78,K-apt 마스터에 없음
11215,11215-146,대영(62-68),긴고랑로 125,K-apt 마스터에 없음
11215,11215-147,에이탑,능동로 437,K-apt 마스터에 없음
11215,11215-157,삼성로얄아파트,영화사로 87,K-apt 마스터에 없음
11215,11215-174,대영1동,용마산로1길 78,K-apt 마스터에 없음
11215,11215-176,삼성로얄,자양로28길 89,K-apt 마스터에 없음
11215,11215-177,도성,자양로32길 16,K-apt 마스터에 없음
11215,11215-178,대성빌라트(552-6),영화사로15길 27,K-apt 마스터에 없음
11215,11215-179,청목파크빌,영화사로 85,K-apt 마스터에 없음
11215,11215-180,광남캐스빌,자양로 207-1,K-apt 마스터에 없음
11215,11215-182,유림,자양로21길 40,K-apt 마스터에 없음
11215,11215-183,구의현대하이엘,자양로 113,K-apt 마스터에 없음
11215,11215-184,자양강변I-Park,뚝섬로36길 75,K-apt 마스터에 없음
11215,11215-19,현대리버빌,아차산로78가길 17,K-apt 마스터에 없음
11215,11215-20,워커힐현대빌,아차산로78길 63,K-apt 마스터에 없음
11215,11215-22,흥화빌라트,구천면로 29,K-apt 마스터에 없음
11215,11215-23,광장동현대Ⅰ빌라트,광장로7길 31,K-apt 마스터에 없음
11215,11215-2388,세림리오빌,아차산로 451,K-apt 마스터에 없음
11215,11215-2389,태천해오름주상복합,아차산로46가길 23,K-apt 마스터에 없음
11215,11215-2392,자양힐101동,자양로21길 16-14,K-apt 마스터에 없음
11215,11215-2399,그레이스홈타운(101동),구의로16길 58,K-apt 마스터에 없음
11215,11215-2400,그레이스홈타운(102동),구의로16길 58-1,K-apt 마스터에 없음
11215,11215-2401,광진하나플러스,뚝섬로46길 74,K-apt 마스터에 없음
11215,11215-2411,워커힐 팰리스,아차산로78길 18,K-apt 마스터에 없음
11215,11215-2413,와이엠프라젠스파,자양로5길 33,K-apt 마스터에 없음
11215,11215-2419,데쟈뷰아파트,자양로44가길 4,K-apt 마스터에 없음
11215,11215-2426,구의동현진에버빌,광나루로46길 21,K-apt 마스터에 없음
11215,11215-2428,동북아스위트힐아파트,아차산로78길 53,K-apt 마스터에 없음
11215,11215-2429,이튼타워리버2차,능동로 50,K-apt 마스터에 없음
11215,11215-2430,이튼타워리버1차,능동로 68,K-apt 마스터에 없음
11215,11215-2435,진흥아르미,동일로 354,K-apt 마스터에 없음
11215,11215-2438,한화꿈에그린,뚝섬로24길 74,K-apt 마스터에 없음
11215,11215-2464,현대13차폴라트리움,구의강변로 102,K-apt 마스터에 없음
11215,11215-2467,구의현대홈시티,자양로 109,K-apt 마스터에 없음
11215,11215-2471,브라운스톤,광나루로 346,K-apt 마스터에 없음
11215,11215-2487,웰빙,능동로48길 49,K-apt 마스터에 없음
11215,11215-2500,아차산인앤인W클래스101동,천호대로137길 16-8,K-apt 마스터에 없음
11215,11215-2502,아차산인앤인W클래스102동,천호대로137길 16-10,K-apt 마스터에 없음
11215,11215-2530,삼성홈타운,자양로21길 42-6,K-apt 마스터에 없음
11215,11215-2567,삼보글로벌102동,긴고랑로14길 69,K-apt 마스터에 없음
11215,11215-2575,광진동양파라곤2단지,광나루로 361,K-apt 마스터에 없음
11215,11215-2576,광진동양파라곤1단지,광나루로 361,K-apt 마스터에 없음
11215,11215-2579,동북아스위트힐(리버리치빌),아차산로78길 43,K-apt 마스터에 없음
11215,11215-2582,파르네빌,구의강변로3길 16,K-apt 마스터에 없음
11215,11215-2649,광진하우스토리한강,구의강변로1길 44,K-apt 마스터에 없음
11215,11215-2656,광진We’vePark,광나루로 369,K-apt 마스터에 없음
11215,11215-2776,광진해모로리버뷰,강변역로4길 56,K-apt 마스터에 없음
11215,11215-2781,아차산한라아파트,영화사로16길 43,K-apt 마스터에 없음
11215,11215-2782,주성AURA,용마산로1길 48,K-apt 마스터에 없음
11215,11215-28,성동강변파크빌101(강변타워),구의강변로5길 7,K-apt 마스터에 없음
11215,11215-2912,아차산포레안,천호대로 716,K-apt 마스터에 없음
11215,11215-2919,유진스웰,아차산로78길 7,K-apt 마스터에 없음
11215,11215-3,극동1,아차산로 552,후보 2개 이상(모호)
11215,11215-30,새한,자양로26길 71,K-apt 마스터에 없음
11215,11215-3019,동우아파트,자양로 304,K-apt 마스터에 없음
11215,11215-3091,대원캐슬빌,자양로13가길 2,K-apt 마스터에 없음
11215,11215-3170,욱현하이브Ⅲ,용마산로1길 7,K-apt 마스터에 없음
11215,11215-3323,워커힐푸르지오,아차산로78길 10,K-apt 마스터에 없음
11215,11215-3392,주성힐스톤,광나루로44길 20,K-apt 마스터에 없음
11215,11215-34,해성아파트,자양로46길 9,K-apt 마스터에 없음
11215,11215-3408,AZ0213,자양로22길 16,K-apt 마스터에 없음
11215,11215-3445,에피소드1,동일로 190,K-apt 마스터에 없음
11215,11215-3509,광진코지웰,능동로19길 35,K-apt 마스터에 없음
11215,11215-3558,솔렌시아,자양로 154,K-apt 마스터에 없음
11215,11215-3573,한영해시안,동일로18길 10,K-apt 마스터에 없음
11215,11215-36,은진아파트5차,천호대로137길 19,K-apt 마스터에 없음
11215,11215-3742,파크타운,천호대로 671,K-apt 마스터에 없음
11215,11215-3793,솔렌시아2,자양로 172,K-apt 마스터에 없음
11215,11215-38,광남캐스빌(198-4),광나루로54길 13,K-apt 마스터에 없음
11215,11215-39,나크빌라트,아차산로58가길 11,K-apt 마스터에 없음
11215,11215-4,극동2,아차산로 552,후보 2개 이상(모호)
11215,11215-40,서원힐탑,군자로 100-2,K-apt 마스터에 없음
11215,11215-4121,한강현대아파트,아차산로70길 30,K-apt 마스터에 없음
11215,11215-43,호동,동일로40길 34,K-apt 마스터에 없음
11215,11215-4313,씨즈건대힐스,광나루로20길 17,K-apt 마스터에 없음
11215,11215-4346,테라팰리스중곡1,동일로64길 39,K-apt 마스터에 없음
11215,11215-4348,자양동명진센트라임,아차산로46가길 15,K-apt 마스터에 없음
11215,11215-4363,명성,자양번영로6길 33,K-apt 마스터에 없음
11215,11215-4380,삼성베스트빌(31차),동일로 429,K-apt 마스터에 없음
11215,11215-4472,스타파크아파트,자양로 203,K-apt 마스터에 없음
11215,11215-45,한강성원,능동로3길 17,K-apt 마스터에 없음
11215,11215-4511,테라팰리스건대2차,아차산로 311,K-apt 마스터에 없음
11215,11215-4578,테라팰리스건대1차,아차산로25길 60,K-apt 마스터에 없음
11215,11215-46,한강아남,능동로3다길 13,K-apt 마스터에 없음
11215,11215-4603,신원리브웰화양동주상복합,능동로 170,K-apt 마스터에 없음
11215,11215-4625,화양동동도센트리움캠퍼스파크,광나루로 370,K-apt 마스터에 없음
11215,11215-4700,옥산그린타워,구의강변로 53,K-apt 마스터에 없음
11215,11215-4712,한영해시안아파트,자양로 256,K-apt 마스터에 없음
11215,11215-4745,광진파크프라이빗,구의로16길 28-1,K-apt 마스터에 없음
11215,11215-4808,광진스위트엠아파트,광나루로20길 23,K-apt 마스터에 없음
11215,11215-4825,구의자이르네,광나루로39길 11,K-apt 마스터에 없음
11215,11215-4838,엘림퍼스트중곡동,동일로 404,K-apt 마스터에 없음
11215,11215-4884,위너스힐(111-89),광나루로20길 34,K-apt 마스터에 없음
11215,11215-4906,현대팰리스,자양로30길 65,K-apt 마스터에 없음
11215,11215-4910,더메종건대,동일로 174,K-apt 마스터에 없음
11215,11215-4954,스타파크,천호대로 700,K-apt 마스터에 없음
11215,11215-5035,광진파크하우스,자양로 227,K-apt 마스터에 없음
11215,11215-5120,그랜드아파트,뚝섬로52길 7,K-apt 마스터에 없음
11215,11215-5148,롯데캐슬리버파크시그니쳐,,도로명 키 생성 불가
11215,11215-5172,광진청년생활,동일로30길 31,K-apt 마스터에 없음
11215,11215-5187,광장르엣지29,광나루로 589,K-apt 마스터에 없음
11215,11215-52,대원리버빌,자양번영로1길 57,K-apt 마스터에 없음
11215,11215-54,신호빌라트,자양강변길 297,K-apt 마스터에 없음
11215,11215-58,우성4,자양번영로 59,K-apt 마스터에 없음
11215,11215-59,우성5,뚝섬로 553,K-apt 마스터에 없음
11215,11215-60,우성6,뚝섬로33길 42,K-apt 마스터에 없음
11215,11215-6143,백악관타워,천호대로 643,K-apt 마스터에 없음
11215,11215-6156,포제스한강,구천면로 25,K-apt 마스터에 없음
11215,11215-6170,리마크빌구의,자양로18길 22,K-apt 마스터에 없음
11215,11215-6181,강변스카이타워,강변역로 10,K-apt 마스터에 없음
11215,11215-69,파라다이스리버빌,자양로4나길 44,K-apt 마스터에 없음
11215,11215-70,한라아파트,뚝섬로35길 10,K-apt 마스터에 없음
11215,11215-73,현대3,뚝섬로56가길 10,K-apt 마스터에 없음
11215,11215-77,현대빌라트(643-23),뚝섬로52마길 42-18,K-apt 마스터에 없음
11215,11215-78,금강KCC,아차산로36길 13,K-apt 마스터에 없음
11215,11215-79,자양9차현대홈타운,뚝섬로34길 32,K-apt 마스터에 없음
11215,11215-80,대종리버빌,능동로4길 51,K-apt 마스터에 없음
11215,11215-84,삼민,긴고랑로15길 32,K-apt 마스터에 없음
11215,11215-85,성원,동일로 459,K-apt 마스터에 없음
11215,11215-86,신성그랜드타워,면목로 127,K-apt 마스터에 없음
11215,11215-88,중곡1단지,동일로72길 17,K-apt 마스터에 없음
11215,11215-89,대영(68-6),긴고랑로 149,K-apt 마스터에 없음
11215,11215-90,욱현,용마산로2길 45,K-apt 마스터에 없음
11215,11215-91,삼성로얄3,영화사로 58,K-apt 마스터에 없음
11215,11215-92,랜드,자양로53길 34,K-apt 마스터에 없음
11215,11215-94,대영2동,용마산로1길 84,K-apt 마스터에 없음
11215,11215-95,중곡동광덕,동일로76가길 17,K-apt 마스터에 없음
11215,11215-96,호동,긴고랑로4길 53,K-apt 마스터에 없음
11215,11215-97,광남캐스빌3차,천호대로107길 26,K-apt 마스터에 없음
11215,11215-98,화양타워,능동로19길 47,K-apt 마스터에 없음
11230,11230-1,두산베어스타워,왕산로 81,K-apt 마스터에 없음
11230,11230-100,신부파스카(319-2),장한로36길 15,K-apt 마스터에 없음
11230,11230-102,정은스카이빌101동,답십리로69길 99,K-apt 마스터에 없음
11230,11230-103,공감대5차(334-5),장한로26길 71,K-apt 마스터에 없음
11230,11230-104,네오빌,장한로22길 44-22,K-apt 마스터에 없음
11230,11230-105,광남캐스빌,장한로26다길 12,K-apt 마스터에 없음
11230,11230-106,르메이에르1차(344-1),장한로26가길 7,K-apt 마스터에 없음
11230,11230-107,현대리노빌102동,장한로26다길 112,K-apt 마스터에 없음
11230,11230-108,현대리노빌101동,장한로26다길 116-2,K-apt 마스터에 없음
11230,11230-109,SM이로빌3차(358-18),장한로12길 79,K-apt 마스터에 없음
11230,11230-111,가야써니빌(373-7),장한로21길 11-9,K-apt 마스터에 없음
11230,11230-115,형인허브빌101동(417-3),천호대로83길 19,K-apt 마스터에 없음
11230,11230-117,형인허브빌102동(417-11),천호대로81길 24,K-apt 마스터에 없음
11230,11230-118,한일(424-1),천호대로79길 70,K-apt 마스터에 없음
11230,11230-119,금호(444-9),천호대로91길 49,K-apt 마스터에 없음
